"Time","SpineBase","SpineMid","Neck","Head","ShoulderLeft","ElbowLeft","WristLeft","HandLeft","ShoulderRight","ElbowRight","WristRight","HandRight","HipLeft","KneeLeft","AnkleLeft","FootLeft","HipRight","KneeRight","AnkleRight","FootRight","SpineShoulder","HandTipLeft","ThumbLeft","HandTipRight","ThumbRight"
"267946255475","4.480572","4.522519","4.549628","4.581614","4.531585","4.334873","4.130954","4.168544","4.539553","4.506531","4.320230","4.233965","4.425683","4.207545","4.256850","4.181295","4.457233","4.142330","4.249156","4.177888","4.545449","4.155246","4.155929","4.165816","4.185860"
"267946584898","0.095450","-0.024085","-0.141503","-0.097766","-0.292759","-0.275930","-0.239773","-0.239047","-0.003771","0.224621","0.117632","0.029955","0.044806","-0.290794","-0.178617","-0.200373","0.144353","-0.133157","-0.015846","0.022389","-0.112423","-0.243296","-0.254007","0.005018","0.059454"
"267946584898","-0.348163","-0.220080","-0.093654","0.081536","-0.172280","-0.314805","-0.440471","-0.517426","-0.193792","-0.149235","-0.286283","-0.284768","-0.353986","-0.227821","-0.625318","-0.684360","-0.336035","-0.112297","-0.643048","-0.690094","-0.125091","-0.541946","-0.534814","-0.332526","-0.332556"
"267946584898","4.311750","4.436402","4.547899","4.583704","4.529851","4.328880","4.125179","4.187267","4.537772","4.501472","4.316283","4.175832","4.251952","4.207197","4.255587","4.177433","4.293424","4.200004","4.248028","4.164284","4.522548","4.179196","4.168000","4.148493","4.150100"
"267947255671","0.160211","0.042833","-0.077906","-0.033363","-0.230104","-0.254424","-0.220824","-0.237016","0.058886","0.057004","0.074433","0.020403","0.108989","-0.243030","-0.191857","-0.211930","0.208524","-0.101921","-0.015042","0.029323","-0.044694","-0.275734","-0.274380","-0.004518","0.049858"
"267947255671","-0.351334","-0.225082","-0.105394","0.069648","-0.184810","-0.278020","-0.405973","-0.441673","-0.206320","-0.256926","-0.374040","-0.346451","-0.356122","-0.249063","-0.630896","-0.689406","-0.340196","-0.165836","-0.643922","-0.689828","-0.139044","-0.481938","-0.430029","-0.393997","-0.393825"
"267947255671","4.318396","4.440725","4.548265","4.584081","4.529977","4.280364","4.077661","4.173963","4.537847","4.210095","3.990783","3.901745","4.256782","4.200949","4.245479","4.165408","4.301924","4.204327","4.248191","4.168531","4.533216","4.152212","4.130800","3.874419","3.877137"
"267947585656","0.159195","0.040874","-0.079540","-0.035018","-0.232348","-0.256660","-0.223054","-0.245187","0.056640","0.055326","0.072799","0.018764","0.107347","-0.247601","-0.194838","-0.210007","0.207970","-0.101759","-0.006976","0.026106","-0.047674","-0.248450","-0.281589","-0.006153","0.049558"
"267947585656","-0.351694","-0.225283","-0.104142","0.070915","-0.184044","-0.277256","-0.405212","-0.444977","-0.205554","-0.257154","-0.374611","-0.347019","-0.356533","-0.248684","-0.627930","-0.690112","-0.340499","-0.166194","-0.639202","-0.700995","-0.136956","-0.472692","-0.449606","-0.394564","-0.393924"
"267947585656","4.318500","4.441388","4.549987","4.585802","4.531585","4.281972","4.079269","4.169620","4.539456","4.211865","3.991012","3.901967","4.256738","4.197770","4.236487","4.159693","4.302114","4.200558","4.250136","4.184790","4.532434","4.155793","4.140584","3.874640","3.877100"
"267947914964","0.140342","0.016734","-0.104756","-0.060556","-0.259288","-0.283488","-0.249794","-0.217474","0.029754","0.054619","0.073554","0.019513","0.086346","-0.248867","-0.197599","-0.208369","0.191743","-0.051972","-0.007070","0.029695","-0.074650","-0.220788","-0.253991","-0.005406","0.049066"
"267947914964","-0.435279","-0.302673","-0.171621","0.002618","-0.253167","-0.346119","-0.473884","-0.488369","-0.274681","-0.261689","-0.383449","-0.355857","-0.439245","-0.249740","-0.628582","-0.690197","-0.423311","-0.160889","-0.639045","-0.696319","-0.204244","-0.515923","-0.492618","-0.403374","-0.403059"
"267947914964","4.238478","4.366593","4.481473","4.517333","4.462440","4.212828","4.010129","4.002648","4.470332","4.185250","3.976657","3.887604","4.175485","4.196467","4.233187","4.153542","4.223523","4.227901","4.250317","4.179067","4.455283","3.988835","3.973649","3.860280","3.861919"
"267948255329","0.136815","0.012256","-0.110170","-0.066040","-0.264696","-0.288875","-0.255165","-0.222845","0.024349","0.052295","0.071236","0.017190","0.082307","-0.250521","-0.197539","-0.209539","0.188669","-0.051998","-0.007201","0.032719","-0.079770","-0.226143","-0.257683","-0.007723","0.046758"
"267948255329","-0.443613","-0.306329","-0.172269","0.001965","-0.253814","-0.346763","-0.474526","-0.489012","-0.275329","-0.261551","-0.383312","-0.355717","-0.446909","-0.252962","-0.633266","-0.696816","-0.432176","-0.165776","-0.639210","-0.693738","-0.205551","-0.516563","-0.493058","-0.403234","-0.402918"
"267948255329","4.227658","4.359836","4.477111","4.512971","4.458076","4.208464","4.005767","3.998286","4.465972","4.182459","3.973866","3.884805","4.161505","4.196152","4.227002","4.150815","4.215316","4.213548","4.250209","4.177177","4.450456","3.984474","3.970632","3.857481","3.859119"
"267948915119","0.144305","0.013319","-0.112819","-0.068723","-0.267341","-0.291510","-0.257793","-0.225473","0.021705","0.049272","0.068221","0.014166","0.093411","-0.258660","-0.197082","-0.210560","0.190865","-0.045998","-0.008728","0.033994","-0.081831","-0.228763","-0.261442","-0.010738","0.043754"
"267948915119","-0.459420","-0.314703","-0.175818","-0.001630","-0.257358","-0.350294","-0.478048","-0.492533","-0.278874","-0.260907","-0.382669","-0.355070","-0.466724","-0.237199","-0.636958","-0.701096","-0.443509","-0.177512","-0.641804","-0.687955","-0.209951","-0.520074","-0.496481","-0.402588","-0.402274"
"267948915119","4.215132","4.354116","4.475782","4.511644","4.456745","4.207133","4.004437","3.996956","4.464643","4.179877","3.971284","3.882209","4.156633","4.194896","4.222491","4.147370","4.196311","4.214646","4.250031","4.167542","4.448341","3.983145","3.968310","3.854885","3.856523"
"267949255192","0.139436","0.010664","-0.115496","-0.071435","-0.270014","-0.294173","-0.260467","-0.228129","0.019030","0.048162","0.067105","0.013045","0.078872","-0.258312","-0.197421","-0.210379","0.195069","-0.046041","-0.008406","0.034646","-0.084343","-0.231413","-0.264357","-0.011856","0.042854"
"267949255192","-0.456547","-0.315162","-0.177268","-0.003100","-0.258806","-0.351736","-0.479415","-0.493971","-0.280321","-0.260993","-0.382688","-0.355086","-0.456726","-0.249408","-0.636518","-0.701447","-0.447264","-0.178362","-0.641368","-0.687488","-0.211250","-0.521509","-0.498063","-0.402604","-0.402208"
"267949255192","4.224024","4.357918","4.478514","4.514377","4.459476","4.209865","4.007272","3.999688","4.467376","4.179047","3.970560","3.881478","4.156056","4.186665","4.221831","4.147678","4.227757","4.202085","4.249346","4.166870","4.451106","3.985878","3.970732","3.854153","3.856168"
"267949585543","0.109640","0.001183","-0.115124","-0.071058","-0.269642","-0.293802","-0.260112","-0.227760","0.019402","0.049380","0.068311","0.014247","0.058195","-0.262149","-0.196452","-0.211090","0.159069","-0.091475","-0.005794","0.034402","-0.084583","-0.231044","-0.262438","-0.010658","0.043834"
"267949585543","-0.407064","-0.295951","-0.176472","-0.002294","-0.258011","-0.350944","-0.478569","-0.493181","-0.279526","-0.258142","-0.379792","-0.352187","-0.410380","-0.249014","-0.638348","-0.704882","-0.396309","-0.137379","-0.637597","-0.687266","-0.208758","-0.520721","-0.496589","-0.399713","-0.399407"
"267949585543","4.268010","4.373377","4.478389","4.514251","4.459350","4.209739","4.007230","3.999562","4.467250","4.175325","3.966925","3.877836","4.207877","4.185139","4.218375","4.148012","4.250124","4.186871","4.247961","4.166825","4.452130","3.985752","3.970904","3.850511","3.852149"
"267949914215","0.130037","0.003362","-0.114991","-0.070924","-0.269510","-0.293671","-0.259994","-0.227628","0.019534","0.049564","0.068486","0.014418","0.056757","-0.255133","-0.196343","-0.211505","0.200876","-0.044752","-0.001195","0.033719","-0.084504","-0.230914","-0.262099","-0.010487","0.044239"
"267949914215","-0.445094","-0.301408","-0.176640","-0.002464","-0.258179","-0.351111","-0.478682","-0.493348","-0.279694","-0.258233","-0.379832","-0.352225","-0.434665","-0.253516","-0.636722","-0.702264","-0.447331","-0.183103","-0.631949","-0.687469","-0.208977","-0.520888","-0.496583","-0.399751","-0.399579"
"267949914215","4.234600","4.370223","4.478637","4.514499","4.459599","4.209987","4.007557","3.999811","4.467498","4.174905","3.966585","3.877490","4.134896","4.183684","4.216403","4.143827","4.256360","4.189925","4.245206","4.167183","4.452340","3.986001","3.971117","3.850165","3.852856"
"267950255413","0.135783","0.022209","-0.088930","-0.044526","-0.243493","-0.267751","-0.234149","-0.201775","0.045567","0.078495","0.097331","0.043262","0.089355","-0.254639","-0.199804","-0.214690","0.197034","-0.061200","0.002170","0.035925","-0.062530","-0.205128","-0.238383","0.018274","0.072658"
"267950255413","-0.441576","-0.306871","-0.182949","-0.008843","-0.264483","-0.357391","-0.484918","-0.499611","-0.285998","-0.264235","-0.385792","-0.358185","-0.437057","-0.253376","-0.637018","-0.704834","-0.427885","-0.176885","-0.635414","-0.690674","-0.213802","-0.527127","-0.503772","-0.405687","-0.405349"
"267950255413","4.232953","4.355238","4.458690","4.494556","4.439660","4.190045","3.987648","3.979861","4.447538","4.146700","3.938420","3.849322","4.163019","4.183674","4.211283","4.143333","4.220835","4.207333","4.243857","4.164288","4.436002","3.966050","3.950867","3.822000","3.823641"
"267950914505","0.156020","0.032514","-0.091432","-0.047061","-0.245993","-0.270241","-0.236645","-0.204257","0.043070","0.074246","0.093086","0.039008","0.092108","-0.253925","-0.208014","-0.212653","0.201430","-0.053053","0.003272","0.042230","-0.061802","-0.207603","-0.241207","0.014032","0.069169"
"267950914505","-0.451382","-0.317600","-0.183107","-0.009002","-0.264642","-0.357549","-0.485019","-0.499768","-0.286157","-0.263874","-0.385380","-0.357768","-0.447565","-0.249940","-0.637368","-0.708712","-0.434216","-0.184191","-0.631858","-0.691600","-0.215812","-0.527283","-0.503632","-0.405272","-0.404905"
"267950914505","4.210871","4.339784","4.456259","4.492126","4.437228","4.187613","3.985299","3.977429","4.445108","4.145037","3.936842","3.847731","4.151419","4.177490","4.206635","4.143217","4.200470","4.214756","4.240788","4.173891","4.430912","3.963619","3.949359","3.820408","3.824429"
"267951255235","0.135730","0.023835","-0.094075","-0.049738","-0.248633","-0.272871","-0.239275","-0.206879","0.040431","0.071263","0.090107","0.036025","0.047877","-0.256561","-0.207993","-0.213978","0.210833","-0.045576","0.003663","0.042771","-0.064535","-0.210218","-0.243457","0.011057","0.066453"
"267951255235","-0.434808","-0.313501","-0.184320","-0.010230","-0.265853","-0.358756","-0.486194","-0.500971","-0.287368","-0.265052","-0.386527","-0.358914","-0.411445","-0.249988","-0.637372","-0.708276","-0.441839","-0.190786","-0.632933","-0.692420","-0.216317","-0.528483","-0.504784","-0.406414","-0.405809"
"267951255235","4.230236","4.344094","4.454717","4.490584","4.435684","4.186069","3.983798","3.975887","4.443567","4.143634","3.935482","3.846364","4.121621","4.178689","4.206612","4.141894","4.270684","4.184982","4.240810","4.173230","4.430100","3.962077","3.947734","3.819042","3.822061"
"267951585741","0.136232","0.021074","-0.098645","-0.054366","-0.253194","-0.277415","-0.243814","-0.211412","0.035866","0.066256","0.085110","0.031024","0.089798","-0.253741","-0.206011","-0.214546","0.181704","-0.053023","0.005141","0.043111","-0.068673","-0.214738","-0.246448","0.006071","0.061133"
"267951585741","-0.442289","-0.315145","-0.185069","-0.010991","-0.266600","-0.359501","-0.486908","-0.501714","-0.288116","-0.265750","-0.387196","-0.359581","-0.460609","-0.251530","-0.637413","-0.707523","-0.439041","-0.170394","-0.633230","-0.693574","-0.217382","-0.529225","-0.504642","-0.407080","-0.406614"
"267951585741","4.227989","4.346208","4.458560","4.494427","4.439526","4.189911","3.987682","3.979730","4.447412","4.147876","3.939767","3.850643","4.168832","4.177663","4.205606","4.139194","4.202194","4.216646","4.240125","4.172655","4.433263","3.965921","3.951850","3.823320","3.825060"
"267951914135","0.151765","0.025230","-0.096936","-0.052635","-0.251487","-0.275714","-0.242126","-0.209716","0.037573","0.067880","0.086726","0.032637","0.095209","-0.251848","-0.206513","-0.213715","0.208066","-0.039683","0.004745","0.043936","-0.066585","-0.213048","-0.245400","0.007679","0.063925"
"267951914135","-0.456446","-0.319688","-0.187280","-0.013231","-0.268807","-0.361699","-0.489073","-0.503906","-0.290323","-0.267868","-0.389282","-0.361665","-0.462163","-0.253548","-0.638301","-0.709522","-0.451433","-0.191790","-0.634711","-0.694463","-0.220049","-0.531411","-0.506110","-0.409159","-0.407728"
"267951914135","4.220159","4.346019","4.459368","4.495237","4.440334","4.190720","3.988532","3.980537","4.448219","4.148713","3.940646","3.851516","4.156602","4.174974","4.202753","4.138643","4.207500","4.208861","4.239567","4.172081","4.433817","3.966729","3.952340","3.824194","3.825928"
"267952257125","0.150037","0.025189","-0.096660","-0.052356","-0.251212","-0.275440","-0.241860","-0.209443","0.037848","0.068141","0.086982","0.032890","0.094652","-0.251565","-0.205826","-0.202715","0.201602","-0.045261","0.005177","0.042317","-0.066475","-0.212775","-0.245186","0.007931","0.064309"
"267952257125","-0.455278","-0.319675","-0.187439","-0.013392","-0.268966","-0.361857","-0.489204","-0.504064","-0.290482","-0.268016","-0.389404","-0.361786","-0.460841","-0.252900","-0.639225","-0.725058","-0.446074","-0.186426","-0.635315","-0.694248","-0.220131","-0.531569","-0.506102","-0.409279","-0.407671"
"267952257125","4.219083","4.345991","4.459593","4.495462","4.440559","4.190945","3.988797","3.980763","4.448444","4.148951","3.940925","3.851789","4.155515","4.174580","4.197156","4.129266","4.205023","4.210329","4.238544","4.166656","4.433899","3.966955","3.952521","3.824467","3.826112"
"267952914913","0.132203","0.015573","-0.100802","-0.056551","-0.255349","-0.279561","-0.245981","-0.213551","0.033713","0.063908","0.082753","0.028653","0.086856","-0.252020","-0.206787","-0.203636","0.161712","-0.073612","0.005914","0.041304","-0.071818","-0.216872","-0.248481","0.003706","0.058584"
"267952914913","-0.441036","-0.313254","-0.185501","-0.011427","-0.267031","-0.359930","-0.487228","-0.502142","-0.288547","-0.266022","-0.387364","-0.359742","-0.452861","-0.253751","-0.639235","-0.725194","-0.413907","-0.149519","-0.634386","-0.694682","-0.217347","-0.529651","-0.505769","-0.407240","-0.406851"
"267952914913","4.231785","4.349821","4.456708","4.492576","4.437672","4.188058","3.985989","3.977877","4.445560","4.146203","3.938258","3.849111","4.195220","4.173358","4.195131","4.126813","4.198508","4.226064","4.236983","4.165309","4.432417","3.964069","3.949544","3.821789","3.823527"
"267953255462","0.126236","0.005780","-0.113395","-0.069307","-0.267919","-0.292085","-0.258480","-0.226044","0.021132","0.051376","0.070252","0.016148","0.076638","-0.252228","-0.206256","-0.203275","0.163239","-0.069155","0.005277","0.040963","-0.083834","-0.229332","-0.262503","-0.008763","0.045722"
"267953255462","-0.443029","-0.314884","-0.187038","-0.012991","-0.268564","-0.361456","-0.488724","-0.503664","-0.290079","-0.267535","-0.388848","-0.361225","-0.452429","-0.254986","-0.640137","-0.726908","-0.424937","-0.151319","-0.634472","-0.694197","-0.218907","-0.531173","-0.507809","-0.408721","-0.408377"
"267953255462","4.235097","4.357786","4.469072","4.504940","4.450032","4.200420","3.998393","3.990243","4.457930","4.158576","3.950670","3.861517","4.188756","4.173119","4.194967","4.128804","4.212038","4.208960","4.236495","4.163782","4.443709","3.976436","3.961259","3.834194","3.835836"
"267953584758","0.132473","0.006238","-0.114984","-0.070917","-0.269508","-0.293667","-0.260063","-0.227621","0.019546","0.049796","0.068673","0.014565","0.088432","-0.252920","-0.207402","-0.204454","0.173802","-0.055790","0.005507","0.041856","-0.085009","-0.230904","-0.264069","-0.010342","0.044149"
"267953584758","-0.453064","-0.316670","-0.185840","-0.011776","-0.267368","-0.360265","-0.487512","-0.502477","-0.288884","-0.266340","-0.387633","-0.360007","-0.465618","-0.254066","-0.638286","-0.725367","-0.435175","-0.168131","-0.634481","-0.693697","-0.218271","-0.529988","-0.506627","-0.407507","-0.407166"
"267953584758","4.215535","4.350257","4.466136","4.502003","4.447095","4.197484","3.995494","3.987307","4.454995","4.155640","3.947774","3.858615","4.165563","4.172928","4.192797","4.127191","4.182907","4.219911","4.236939","4.163723","4.440111","3.973500","3.958323","3.831292","3.832933"
"267953914579","0.132540","0.007277","-0.113358","-0.069270","-0.267884","-0.292049","-0.258456","-0.226007","0.021171","0.051416","0.070285","0.016174","0.060950","-0.253961","-0.207594","-0.204603","0.202372","-0.047099","0.005860","0.037033","-0.083496","-0.229295","-0.260655","-0.008737","0.047414"
"267953914579","-0.451886","-0.315639","-0.184313","-0.010229","-0.265844","-0.358747","-0.485973","-0.500963","-0.287360","-0.264819","-0.386092","-0.358465","-0.435490","-0.255643","-0.638194","-0.725232","-0.447023","-0.185277","-0.635067","-0.698286","-0.216881","-0.528477","-0.505332","-0.405968","-0.405962"
"267953914579","4.215275","4.348663","4.464165","4.500031","4.445125","4.195513","3.993559","3.985336","4.453024","4.153669","3.945840","3.856676","4.117832","4.169257","4.192589","4.126435","4.231911","4.189694","4.236445","4.165720","4.438100","3.971529","3.956337","3.829353","3.830944"
"267954257118","0.131762","0.007147","-0.113403","-0.069316","-0.267930","-0.292095","-0.258508","-0.226053","0.021126","0.051371","0.070236","0.016121","0.060141","-0.254031","-0.209422","-0.206414","0.201318","-0.047532","0.005834","0.036995","-0.083562","-0.229340","-0.260420","-0.008789","0.047694"
"267954257118","-0.451405","-0.315601","-0.184259","-0.010174","-0.265790","-0.358693","-0.485895","-0.500909","-0.287306","-0.264764","-0.386015","-0.358386","-0.436096","-0.255608","-0.638169","-0.725320","-0.447351","-0.185022","-0.632517","-0.696548","-0.216835","-0.528424","-0.505326","-0.405890","-0.405969"
"267954257118","4.215558","4.348510","4.464049","4.499915","4.445009","4.195397","3.993479","3.985219","4.452908","4.153553","3.945760","3.856591","4.118731","4.169199","4.191226","4.125056","4.232136","4.191002","4.236581","4.167291","4.437951","3.971412","3.956254","3.829268","3.830874"
"267954914672","0.125104","0.004523","-0.115664","-0.071606","-0.270190","-0.294345","-0.260762","-0.228295","0.018870","0.049124","0.067989","0.013867","0.051241","-0.253680","-0.210367","-0.207288","0.197096","-0.046311","0.006876","0.037300","-0.085941","-0.231576","-0.263172","-0.011037","0.045053"
"267954914672","-0.446930","-0.314761","-0.184720","-0.010638","-0.266251","-0.359152","-0.486306","-0.501367","-0.287767","-0.265220","-0.386425","-0.358793","-0.435068","-0.255544","-0.638944","-0.726055","-0.449487","-0.183193","-0.629914","-0.695488","-0.216911","-0.528879","-0.505542","-0.406295","-0.406090"
"267954914672","4.219954","4.347469","4.458983","4.494850","4.439943","4.190331","3.988482","3.980154","4.447843","4.148490","3.940768","3.851589","4.126352","4.164412","4.189467","4.122459","4.246006","4.179407","4.232970","4.165967","4.433989","3.966347","3.952013","3.824266","3.826719"
"267955254930","0.124714","0.004139","-0.115939","-0.071884","-0.270464","-0.294618","-0.261040","-0.228568","0.018596","0.048851","0.067713","0.013589","0.051267","-0.257459","-0.210630","-0.207562","0.194096","-0.048824","0.005196","0.038375","-0.086204","-0.231847","-0.263153","-0.011315","0.045062"
"267955254930","-0.446581","-0.314671","-0.184788","-0.010707","-0.266318","-0.359220","-0.486351","-0.501434","-0.287835","-0.265287","-0.386471","-0.358837","-0.435091","-0.249842","-0.638617","-0.725891","-0.447324","-0.180058","-0.633163","-0.695746","-0.216951","-0.528946","-0.505593","-0.406339","-0.406138"
"267955254930","4.219949","4.347474","4.459240","4.495107","4.440198","4.190587","3.988771","3.980410","4.448099","4.148746","3.941059","3.851876","4.126650","4.164278","4.190948","4.124088","4.240938","4.181459","4.235311","4.164244","4.434134","3.966604","3.952309","3.824552","3.827026"
"267955584715","0.128825","0.004966","-0.115993","-0.071939","-0.270518","-0.294672","-0.261094","-0.228621","0.018542","-0.073458","-0.081511","-0.135669","0.071787","-0.258650","-0.211225","-0.208154","0.193968","-0.050050","0.013836","0.037471","-0.086191","-0.231901","-0.263058","-0.160144","-0.105081"
"267955584715","-0.448789","-0.315379","-0.184827","-0.010746","-0.266357","-0.359258","-0.486390","-0.501473","-0.287874","-0.291781","-0.406140","-0.378505","-0.449950","-0.246546","-0.639711","-0.727092","-0.444376","-0.179654","-0.633763","-0.700760","-0.217078","-0.528985","-0.505619","-0.425931","-0.425483"
"267955584715","4.217319","4.346457","4.459191","4.495058","4.440149","4.190538","3.988722","3.980361","4.448050","4.131269","3.852335","3.763133","4.140967","4.164217","4.190128","4.123295","4.207516","4.197453","4.232732","4.162722","4.433955","3.966555","3.952338","3.735819","3.737485"
"267955914458","0.127443","0.004269","-0.116427","-0.072379","-0.270949","-0.295102","-0.261537","-0.229052","0.018107","0.043397","0.062267","0.008138","0.064313","-0.259175","-0.211348","-0.208316","0.191639","-0.051543","0.012388","0.038300","-0.086635","-0.232331","-0.263403","-0.016750","0.037765"
"267955914458","-0.446051","-0.313594","-0.183070","-0.008969","-0.264602","-0.357510","-0.484598","-0.499729","-0.286118","-0.263647","-0.384789","-0.357153","-0.441909","-0.249970","-0.639923","-0.727563","-0.440538","-0.173042","-0.635171","-0.700842","-0.215442","-0.527247","-0.504482","-0.404662","-0.404334"
"267955914458","4.220551","4.349381","4.463689","4.499555","4.444648","4.195036","3.993291","3.984860","4.452549","4.163158","3.955544","3.866350","4.140439","4.166391","4.188873","4.122546","4.227419","4.186464","4.233632","4.162241","4.437759","3.971053","3.955263","3.839026","3.840666"
"267956257112","0.128448","0.005253","-0.115626","-0.071567","-0.270150","-0.294306","-0.260752","-0.228258","0.018906","0.045444","0.064303","0.010171","0.065061","-0.259198","-0.211518","-0.208485","0.192247","-0.050172","0.013352","0.039716","-0.085763","-0.231539","-0.262354","-0.014723","0.038725"
"267956257112","-0.447920","-0.314768","-0.183642","-0.009548","-0.265173","-0.358079","-0.485127","-0.500297","-0.286690","-0.266097","-0.387196","-0.359558","-0.444065","-0.246400","-0.640601","-0.728341","-0.443043","-0.174845","-0.636637","-0.703447","-0.216165","-0.527813","-0.504957","-0.407060","-0.405470"
"267956257112","4.218401","4.348229","4.463440","4.499306","4.444399","4.194788","3.993099","3.984611","4.452300","4.159518","3.951962","3.862764","4.135617","4.166809","4.186571","4.120265","4.225533","4.186972","4.230266","4.161617","4.437307","3.970804","3.954947","3.835440","3.838961"
"267956914600","0.132371","0.005659","-0.116208","-0.072158","-0.270733","-0.294886","-0.261345","-0.239861","0.018326","0.044444","0.063297","0.009159","0.057787","-0.258674","-0.211023","-0.207954","0.190547","-0.049552","0.012535","0.041172","-0.086172","-0.238943","-0.276281","-0.015733","0.038778"
"267956914600","-0.454673","-0.317160","-0.184698","-0.010616","-0.266229","-0.359130","-0.486115","-0.528686","-0.287745","-0.268568","-0.389602","-0.361962","-0.440542","-0.247265","-0.641569","-0.729327","-0.445045","-0.175457","-0.636423","-0.702317","-0.217291","-0.521061","-0.532779","-0.409455","-0.409105"
"267956914600","4.210090","4.343654","4.459715","4.495582","4.440674","4.191063","3.989464","4.120084","4.448575","4.150996","3.943532","3.854325","4.120707","4.167061","4.187092","4.120218","4.215056","4.192137","4.232683","4.163477","4.433494","4.104201","4.091110","3.827002","3.828645"
"267957255630","0.129701","0.005141","-0.116116","-0.072064","-0.270641","-0.294795","-0.261260","-0.228744","0.018419","0.044584","0.063433","0.009292","0.056293","-0.258765","-0.210912","-0.207842","0.190961","-0.049183","0.011842","0.041256","-0.086235","-0.227833","-0.265182","-0.015600","0.038911"
"267957255630","-0.452452","-0.316723","-0.184522","-0.010436","-0.266053","-0.358955","-0.485916","-0.501170","-0.287569","-0.268489","-0.389501","-0.361860","-0.439631","-0.248353","-0.641532","-0.729379","-0.445970","-0.176023","-0.636312","-0.702048","-0.217105","-0.493570","-0.505322","-0.409352","-0.409002"
"267957255630","4.210617","4.342784","4.457898","4.493765","4.438857","4.189246","3.987681","3.979068","4.446758","4.148447","3.941019","3.851807","4.120074","4.166598","4.187299","4.120398","4.219001","4.190054","4.232237","4.163176","4.431911","3.963181","3.950085","3.824485","3.826127"
"267957584725","0.129549","0.004419","-0.117795","-0.073764","-0.272315","-0.296463","-0.262930","-0.230409","0.016741","0.043028","0.061878","0.007734","0.074697","-0.257834","-0.211140","-0.208027","0.188822","-0.050249","0.013569","0.034595","-0.087602","-0.229407","-0.266120","-0.017153","0.037775"
"267957584725","-0.452633","-0.317702","-0.185641","-0.011573","-0.267169","-0.360067","-0.487003","-0.502279","-0.288685","-0.269694","-0.390681","-0.363039","-0.456929","-0.249548","-0.640908","-0.728678","-0.444716","-0.173940","-0.636575","-0.706711","-0.218282","-0.494746","-0.505948","-0.410530","-0.408490"
"267957584725","4.219734","4.348447","4.463198","4.499064","4.444156","4.194544","3.993013","3.984368","4.452058","4.153132","3.945738","3.856523","4.171216","4.165316","4.188357","4.120891","4.218040","4.190855","4.230759","4.165288","4.437127","3.969399","3.953087","3.829200","3.832610"
"267957915895","0.127317","0.003812","-0.117875","-0.073845","-0.272395","-0.296543","-0.263015","-0.230488","0.016661","0.042950","0.061797","0.007651","0.058632","-0.257928","-0.211018","-0.207916","0.187017","-0.050516","0.012117","0.036211","-0.087750","-0.229545","-0.266189","-0.017236","0.037738"
"267957915895","-0.452037","-0.317688","-0.185718","-0.011651","-0.267246","-0.360144","-0.487058","-0.502356","-0.288762","-0.269790","-0.390757","-0.363113","-0.447195","-0.249838","-0.640924","-0.728825","-0.445067","-0.172800","-0.634016","-0.701634","-0.218357","-0.494783","-0.506008","-0.410604","-0.408502"
"267957915895","4.219860","4.348586","4.463364","4.499231","4.444322","4.194711","3.993211","3.984535","4.452224","4.153265","3.945903","3.856683","4.143232","4.166217","4.187609","4.120265","4.219743","4.189921","4.233687","4.163960","4.437272","3.969026","3.953259","3.829361","3.832723"
"267958584145","0.126849","0.003470","-0.118097","-0.074071","-0.272617","-0.296764","-0.263247","-0.230709","0.016438","0.042733","0.061575","0.007424","0.055436","-0.258666","-0.210945","-0.207859","0.196355","-0.046023","0.010816","0.039414","-0.087988","-0.229794","-0.266325","-0.017463","0.037631"
"267958584145","-0.451108","-0.317410","-0.185666","-0.011598","-0.267194","-0.360092","-0.486966","-0.502304","-0.288710","-0.269780","-0.390708","-0.363062","-0.441303","-0.251841","-0.641399","-0.729530","-0.450066","-0.181957","-0.635459","-0.700455","-0.218293","-0.494702","-0.505990","-0.410553","-0.408452"
"267958584145","4.220105","4.348692","4.463479","4.499346","4.444437","4.194825","3.993386","3.984649","4.452339","4.153323","3.946023","3.856796","4.125552","4.167607","4.187756","4.120583","4.235993","4.181857","4.236824","4.164639","4.437375","3.968763","3.953366","3.829473","3.832806"
"267958914097","0.132232","0.004989","-0.117960","-0.073931","-0.272479","-0.296627","-0.263115","-0.230572","0.016576","0.042859","0.061698","0.007544","0.101015","-0.259921","-0.211337","-0.208120","0.175653","-0.051307","0.010278","0.037811","-0.087670","-0.229656","-0.266365","-0.017342","0.037729"
"267958914097","-0.458494","-0.319506","-0.185755","-0.011689","-0.267283","-0.360180","-0.487034","-0.502392","-0.288799","-0.269904","-0.390813","-0.363165","-0.493759","-0.249979","-0.641224","-0.728898","-0.434844","-0.172911","-0.634194","-0.698461","-0.218676","-0.494795","-0.506111","-0.410656","-0.408359"
"267958914097","4.219321","4.349132","4.464279","4.500146","4.445237","4.195626","3.994216","3.985450","4.453139","4.154045","3.946776","3.857544","4.196230","4.166835","4.187607","4.118749","4.162379","4.220333","4.236183","4.161524","4.438030","3.969604","3.954185","3.830222","3.833266"
"267959255045","0.126007","0.002949","-0.118882","-0.074865","-0.273401","-0.297544","-0.264036","-0.231487","0.015655","0.045912","0.064738","0.010583","0.052055","-0.259669","-0.210674","-0.207543","0.187393","-0.056895","0.008140","0.035919","-0.088625","-0.230570","-0.266871","-0.014312","0.038761"
